bookId,title,author,isbn
45546,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,9780743477888
42036534,A Nearly Normal Family,"M.T. Edvardsson, Rachel Willson-Broyles",9781250204592
23763,The Collapse of the Third Republic,William L. Shirer,9780306805622
26255907,How Hard Can Love Be?,Holly Bourne,9781409591221
1187597,One Duck Stuck,"Phyllis Root, Jane Chapman",9780763603342
516784,"Sailor Moon Stars, #3",Naoko Takeuchi,9781892213976
35133922,Educated,Tara Westover,9780399590504
8448478,The Charmed Return,Allan Frewin Jones,9780060871611
15808322,Mary Coin,Marisa Silver,9780399160707
3146634,July,Karen Roberts,9780753813133
15740944,The Sound,Sarah Alderson,9781471115738
5957313,Graveminder,Melissa Marr,9780061826870
727270,Marika,Andrea Cheng,9780439556965
15735460,Tempt Me,Olivia Cunning,2940015440317
13494834,The Day of the Dreader,Cressida Cowell,9781444907735
13347796,The One: The Life and Music of James Brown,R.J. Smith,9781592406579
477,Collapse of Complex Societies,Joseph A. Tainter,9780521386739
780866,Requiem for the Sun,Elizabeth Haydon,9780812565416
601546,Remembering the Titanic,Diane Hoh,9780590875851
6398972,Ford County,John Grisham,9780385532457
29794,"One Day in September: The Full Story of the 1972 Munich Olympics Massacre and the Israeli Revenge Operation ""Wrath of God""",Simon Reeve,9781559708135
959520,Death Takes Passage,Sue Henry,9780380788637
562991,The Boy Without a Name,Idries Shah,9781883536206
18657122,The One You Cannot Have,Preeti Shenoy,9789383260683
17131869,"Saga, Vol. 2","Brian K. Vaughan, Fiona Staples",9781607066927
32145,Stiff: The Curious Lives of Human Cadavers,Mary Roach,9780393324822
8089607,Pearl in the Sand,Tessa Afshar,9780802458810
369110,Captains and the Kings,Taylor Caldwell,9780449205624
22609024,Decoding Bollywood: Stories of 15 Film Directors,Sonia Golani,9789384030308
4983,Kurt Vonnegut's Cat's Cradle,"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey",9780791071687
111285,The Annotated Shakespeare: The Complete Three Volume Set,"William Shakespeare, A.L. Rowse",9780517535097
10156330,Everything Beautiful Began After,Simon Van Booy,9780061661488
542712,"Soul Surfer: A True Story of Faith, Family, and Fighting to Get Back on the Board","Bethany Hamilton, Sheryl Berk, Rick Bundschuh",9781416503460
194630,The Angry Tide,Winston Graham,9780330345002
47633,The Teahouse Fire,Ellis Avery,9781594489303
42670801,The Speed of Life,James Victor Jordan,9781732514300
4696,The Last Jew,"Noah Gordon, Mirjana Cvekic, Ljiljana Cvekic",9780312300531
13049981,Boundless,Cynthia Hand,9780061996207
311150,Arabella,Georgette Heyer,9780099465621
729553,Modern Love,George Meredith,9781425467050
7463288,Yongbi the Invincible Book 1,"Ki-Woon Ryu, Jung-Hoo Moon",9781586649678
233711,Father and I Were Ranchers,Ralph Moody,9780803281783
3398625,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,9780385513531
15954540,The Wretched of Muirwood,Jeff Wheeler,9781612187006
625094,The Leopard,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",9780679731214
3246541,At the Center of Destiny,Maureen Schenck,9781424163519
116445,Dies the Fire,S.M. Stirling,9780451460417
33820,Up Country,Nelson DeMille,9780446611916
10238952,Irma Voth,Miriam Toews,9780307400680
4960402,Night of the Crabs,Guy N. Smith,9780450029424
58930,Walt Disney's Grandpa Bunny (A Little Golden Book Classic),Walt Disney Company,9780375839306
420704,"Pablo Picasso, 1881-1973: Genius of the Century",Ingo F. Walther,9783822859704
550726,Above Suspicion,Helen MacInnes,9780151027071
647492,Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland,Christopher R. Browning,9780060995065
879201,Bigger than Hitler – Better than Christ,Rik Mayall,9780007207282
1722423,Good Enough,Paula Yoo,9780060790851
13110891,"Puella Magi Madoka Magica, Vol. 1","Magica Quartet, Hanokage, William Flanagan, Alexis Eckerman",9780316213875
336228,Taiko: An Epic Novel of War and Glory in Feudal Japan,"Eiji Yoshikawa, William Scott Wilson",9784770026095
7434464,The Passing of Mother Mary,Christina E. Reyes,9781449579760
636223,Ice,Anna Kavan,9780720612684
13274088,Uncloaking the Tarot: A Comprehensive Course in Tarot,Brigid Bishop,9781438225890
40221876,Eve of Snows,L. James Rice,9781732408326
93376,"Akira, Vol. 5","Katsuhiro Otomo, Yoko Umezawa, Jo Duffy",9781569715277
7198269,Married By Morning,Lisa Kleypas,9780312605384
3567200,Moonlight,Rachel Hawthorne,9780061709555
18853059,Be Great!: 365 Inspirational Quotes from the World's Most Influential People,Daniel Willey,9781493752843
9583227,Tempest Rising,Tracy Deebs,9780802722317
41953154,Plots: A Collection of Short Story Mysteries,PhilIp Pak,9781939665782
10081055,Beauty and the Werewolf,Mercedes Lackey,9780373803286
67397,Layla and Majnun,"Nizami Ganjavi, Colin Turner",9781857821611
266204,Harold's Purple Crayon Treasury,Crockett Johnson,9780760707449
417640,A Bright Shining Lie: John Paul Vann and America in Vietnam,Neil Sheehan,9780679724148
23866547,The Selection Series Collection,Kiera Cass,9780062411938
6012533,"How Successful People Think: Change Your Thinking, Change Your Life",John C. Maxwell,9781599951683
10574666,Grandpa Green,Lane Smith,9781596436077
217884,Dark Mirror,"Diane Duane, Kevin Ryan",9780671794385
291147,Love and Other Near-Death Experiences,Mil Millington,9780812973488
93728,Princess in Love,Meg Cabot,9780064472807
61661,The Varieties of Scientific Experience: A Personal View of the Search for God,"Carl Sagan, Ann Druyan",9781594201073
38647,A Little Princess,"Tania Zamorsky, Frances Hodgson Burnett, Lucy Corvino, Arthur Pober",9781402712753
71823,"The Green Mile, Part 6: Coffey on the Mile",Stephen King,9780140258615
11320138,Shadows,Ilsa J. Bick,9781606841761
15775856,Soldier Dog,Sam Angus,9781447220053
824508,Smack,Melvin Burgess,9780380732234
116254,Mind of My Mind,Octavia E. Butler,9780446361880
366914,Farewell Gul'sary,"Chingiz Aitmatov, J. French",9780340128640
19284270,Spielball Erde: Machtkämpfe im Klimawandel (German Edition),"Claus Kleber, Cleo Paskal, Thomas Pfeiffer",9783641087777
11890974,Lions of the West: Heroes and Villains of the Westward Expansion,Robert Morgan,9781565126268
13033,The Alexandria Quartet,Lawrence Durrell,9780140153170
6013687,Waking Rose,Regina Doman,9780981931845
146104,The Seven Crystal Balls,Herge,9780828850711
4633,Islands in the Stream,Ernest Hemingway,9780743253420
6203049,Death's Mistress,Karen Chance,9780451412768
337151,I'll Be Seeing You,Mary Higgins Clark,9780671673666
176702,God Don't Play,Mary Monroe,9780758203465
34988,The Scions of Shannara,Terry Brooks,9781857230758
310299,Tooth and Claw,"James Silke, Frank Frazetta",9780812503302
31303378,The Sailweaver's Son,Jeff Minerd,9781609751395
10751324,Sapphire Battersea,Jacqueline Wilson,9780385618922
3284028,Heldenhammer,Graham McNeill,9781844165384
10818383,Masques and Wolfsbane,Patricia Briggs,9781611293166
5327823,This Momentary Marriage: A Parable of Permanence,John Piper,9781433507120
26198109,Louder Than a Whisper: Clearer Than a Bell,Renee Paule,9782954681184
34504,Wyrd Sisters,Terry Pratchett,9780061020667
24903031,Blood Kiss,J.R. Ward,9780451475329
42923,The Nightingale's Song,Robert Timberg,9780684826738
9592,Mother Night,Kurt Vonnegut Jr.,9780385334143
25087746,The Amazing Journey: True Story of a Father and Son's Odyssey Around the World,Grady Hicks,9780986420825
730959,Barren Ground,Ellen Glasgow,9780156106856
1000239,"My Secret War: The World War II Diary of Madeline Beck, Long Island, New York 1941",Mary Pope Osborne,9780590687157
16247648,Operation Einstein,Mark A. Cooper,9780741481108
2369,The Great Bridge: The Epic Story of the Building of the Brooklyn Bridge,David McCullough,9780743217378
5201089,The Kings of Clonmel,John Flanagan,9781741663013
466537,Future Shock,Alvin Toffler,9780553101508
92967,L'Assommoir,"Emile Zola, Robin Buss",9780140447538
17779550,Last Train to Istanbul,"Ayse Kulin, John W. Baker",9781477807613
22736613,Hold Me Closer: The Tiny Cooper Story,David Levithan,9780525428848
10327048,Dissent and Heterodoxy in the Late Ottoman Empire Dissent and Heterodoxy in the Late Ottoman Empire Dissent and Heterodoxy in the Late Ottoman Empire,Necati Alkan,9781607240921
2895813,Dingo Makes Us Human: Life and Land in an Australian Aboriginal Culture,Deborah Bird Rose,9780521794848
218573,The Last Witchfinder,James K. Morrow,9780060821807
9499320,The Long Goodbye,Meghan O'Rourke,9781594487989
116236,The Education of Little Tree,Forrest Carter,9780826328090
6303859,Soulstice,Simon Holt,9780316035712
34502,Soul Music,Terry Pratchett,9780575066892
11991,The Fall,"Albert Camus, Justin O'Brien",9780679720225
16143326,Aaron,J.P. Barna,9781623800185
9864913,Jaya: An Illustrated Retelling of the Mahabharata,Devdutt Pattanaik,9780143104254
1857440,John Dies at the End,David Wong,9780978970765
8535273,The Dark and Hollow Places,Carrie Ryan,9780385738590
209966,"Planetary, Volume 1: All Over the World and Other Stories","Warren Ellis, John Cassaday",9781563897771
25131230,Rationality: From AI to Zombies,Eliezer Yudkowsky,9781939311153
223797,Love and Logic Magic for Early Childhood,"Jim Fay, Charles Fay",9781930429000
219535,The Other,Thomas Tryon,9780440167365
9783200,Now You See Me,Sharon J. Bolton,9780312600525
634291,Forbidden,Elizabeth Lowell,9780380769544
887089,Free to Be...You and Me (The Original Classic Edition),Marlo Thomas,9780762413065
13477819,Who Could That Be at This Hour?,"Lemony Snicket, Seth",9780316123082
18081228,The Orphan Queen,Jodi Meadows,9780062317384
25448813,Quicksand House,Carlton Mellick III,9781621051008
28390369,Swing Time,Zadie Smith,9780241144152
337019,Polaris,Jack McDevitt,9780441012022
15801226,The Ability,M.M. Vaughan,9781442452008
25113747,Freaks I've Met,Donald Jans,9780578152158
2011708,Zen Ties,Jon J. Muth,9780439634250
389525,The First Princess of Wales,Karen Harper,9780307237910
815716,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,"John C. Maxwell, Zig Ziglar",9780785274315
17978961,I Stand Before You,S.R. Grey,9780615839875
72854,Into the Wilderness,Sara Donati,9780553578522
140422,The Original Hitchhiker Radio Scripts,Douglas Adams,9780517883846
78987,The Prodigal Daughter,Jeffrey Archer,9780312997144
7039746,Prisoner of the Inquisition,Theresa Breslin,9780385617031
598117,Sounder,"William H. Armstrong, James Barkley",9780064400206
13366,How to Hear from God: Learn to Know His Voice and Make Right Decisions,Joyce Meyer,9780446532563
13188615,Breaking Point,Kristen Simmons,9780765329592
511227,The Line Of Polity,Neal Asher,9780330484350
55019,Black Cherry Blues,James Lee Burke,9780380712045
15954655,The Door in the Sky,Sandy Klein Bernstein,9781457511110
279665,Brave the Betrayal,Katherine Applegate,9780590878548
692914,Courting Miss Hattie,Pamela Morsi,9780553761955
674260,The Drinker,"Hans Fallada, Charlotte Lloyd, A.L. Lloyd",978933633657
17261185,Friends and Traitors,C.J. Hill,9781250024619
10911,Second Glance,Jodi Picoult,9780743454513
9271896,The Tragedy of Arthur,Arthur Phillips,9781400066476
579581,Antony and Cleopatra,Colleen McCullough,9781416552949
684509,The Inhabited Woman,"Gioconda Belli, Kathleen March, Margaret Randall",9780299206840
143137,The Education of Mary: A Little Miss of Color: 1832,Ann Rinaldi,9780786805327
2445116,The Hunt for Atlantis,Andy McDermott,9780755339112
12951695,Guitar Notes,Mary Amato,9781606841242
25736973,Fire in Frost,Alicia Rades,9780991469352
21415754,Broken Wings,Erika Ash,9781496135391
1394155,The Further Adventures of The Joker,"Martin H. Greenberg, Henry Slesar, Joey Cavalieri, Joe R. Lansdale, Andy Helfer, Stuart M. Kaminsky, Karen Haber, Robert R. McCammon",9780553285314
781132,Summer in the City,Elizabeth Chandler,9780060847340
4497759,Persians/Seven against Thebes/Suppliants/Prometheus Bound,"Aeschylus, Alan H. Sommerstein",9780674996274
472920,Decision Control,Stafford Beer,9780471948384
3170458,Titus Alone,Mervyn Peake,9780749394875
10334012,Good Things Happened Today,Christopher Atwood,9781435766990
8133077,Blackout,Rob Thurman,9780451463869
22249668,Red: A Crayon's Story,Michael Hall,9780062252098
3063499,The Lucky One,Nicholas Sparks,9780446579933
125991,Starting Your Best Life Now: A Guide for New Adventures and Stages on Your Journey,Joel Osteen,9780446581011
28217757,Going Wild,Lisa McMann,9780062337160
15803141,The Flamethrowers,Rachel Kushner,9781439142004
672262,Music of the Swamp,Lewis Nordan,9781565120167
38562,A Bite to Remember,Lynsay Sands,9780060774073
21539242,Princess Lizzie and the Missing Magic Ball,Dr. Van,9780991335206
299085,Goblins in the Castle,"Bruce Coville, Katherine Coville",9780671727116
18470470,When I Don't Desire God: How to Fight for Joy,John Piper,9781433543173
42604,"Men Are Like Waffles, Women Are Like Spaghetti","Bill Farrel, Pam Farrel",9780736904865
18134178,BROKEN,Ryanne Anthony,9781301651191
10022675,Chances,Freya North,9780007326662
64467,The Ringworld Throne,Larry Niven,9780345412966
8491354,Yes!,Kim Dare,9780857152497
348225,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories",Nancy E. Turner,9780060987510
23651235,Just Perfect,Hanne Arts,9781505286267
135046,Letters to Alice: On First Reading Jane Austen,Fay Weldon,9780786706884
96562,The Thief and the Dogs,"Naguib Mahfouz, Naguib Mahfouz",9780385264624
7332,The Silmarillion,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",9780618391110
11432,Reunion,"Karen Kingsbury, Gary Smalley",9780842386883
234336,Death Benefits,Thomas Perry,9780804115421
25778505,The New Hunger,Isaac Marion,9781476799650
6887333,Leave the Light On: A Memoir of Recovery and Self-Discovery,Jennifer Storm,9780981848228
25019,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",Simon Winchester,9780060839789
18938315,Adam Buenosayres: A Critical Edition,"Leopoldo Marechal, Sheila Ethier, Norman Cheadle",9780773543096
22910900,The Rest of Us Just Live Here,Patrick Ness,9781406331165
94799,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,Hampton Sides,9780385495653
72623,Dream Man,Linda Howard,9780671019754
202948,Ladder of Years,Anne Tyler,9780804113472
2087365,The Savoy Cocktail Book,Harry Craddock,9781862057722
89231,Augustus,John Williams,9781400076734
866160,Mayday,"Nelson DeMille, Thomas Block",9780446604765
688764,The Witch in the Wood,T.H. White,9789997409904
37822534,Seafire,Natalie C. Parker,9780451478801
6567897,Just Watch Me: The Life of Pierre Elliott Trudeau: 1968-2000,John English,9780676975239
228486,"The Ways of Naysaying: No, Not, Nothing, and Nonbeing",Eva Brann,9780742512283
1535459,How Can I Talk If My Lips Don't Move: Inside My Autistic Mind,Tito Rajarshi Mukhopadhyay,9781559708593
9792287,The Rose Garden,Susanna Kearsley,9780749009519
18943004,1939,Richard McDowall,9780992630928
1312766,A Kentish Lad: The Autobiography of Frank Muir,Frank Muir,9780552141376
2726437,Judge Dredd: America,"John Wagner, Colin MacNeil",9781905437580
861992,The Hidden Window Mystery,Carolyn Keene,9780448095349
37493466,A Hymn to Satan & Other Translated Poems,"Giosue Carducci, Robert Merciless, Geoffrey Bickersteth, Emily A. Tribe",9781943687015
22206,Lullaby,Chuck Palahniuk,9780099437963
1895792,The Fury / Dark Reunion,L.J. Smith,9780061140983
900668,Waiting for the Galactic Bus,Parke Godwin,9780385246354
5599692,Batman: Whatever Happened to the Caped Crusader?,"Neil Gaiman, Andy Kubert, Matt Wagner, Simon Bisley, Bernie Mireault, Mark Buckingham",9781401223038
9266769,Summer and the City,Candace Bushnell,9780061728938
1115905,Before I Go,Riley Weston,9780977954322
12476341,The Blood Keeper,Tessa Gratton,9780375867347
7203690,Chasing Perfect,Susan Mallery,9780373774524
933231,Life is So Good,"George Dawson, Richard Glaubman",9780141001685
22429350,The Start of Me and You,Emery Lord,9781619633599
10178918,On the Outside Looking Indian: How My Second Childhood Changed My Life,Rupinder Gill,9780771035937
101001,The Secret of Shadow Ranch,"Carolyn Keene, Mildred Benson",9780006925262
26074199,Night Speed,Chris Howard,9780062415349
7422080,Girl Parts,John M. Cusick,9780763649302
71622,The Widow of the South,Robert Hicks,9780446697439
2909599,Return to Summerhouse,Jude Deveraux,9781410407054
41913,The Children of Men,P.D. James,9780307279903
175094,"Rotten: No Irish, No Blacks, No Dogs","John Lydon, Keith Zimmerman, Kent Zimmerman",9780312118839
23814,King Solomon's Mines,H. Rider Haggard,9780812966299
428263,Eclipse,Stephenie Meyer,9780316160209
23381707,The Fairy Wren,Ashley Capes,9780992553708
6943892,The Adventure of the Beryl Coronet,"Arthur Conan Doyle, Howard Haycraft",9781425474133
81983,The Ethics of Liberty,"Murray N. Rothbard, Hans-Hermann Hoppe",9780814775592
23317538,Rising Strong,Brene Brown,9780812995824
295169,The Wind Singer,"William Nicholson, Peter Sis",9780786814176
13563050,Fragile,Michelle Leighton,9781475158373
44778083,House of Earth and Blood,Sarah J. Maas,9781635574043
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,9780684853949
