bookId,total_copies,available_copies
748061,2,2
9303291,2,0
10081805,9,2
647683,1,0
16376,1,1
108385,6,2
76661,4,1
35297272,8,5
184591,6,0
10308452,1,0
5957044,1,1
13414984,5,4
526518,9,5
138165,7,0
7171882,5,2
15995762,7,3
355335,6,0
23251133,3,2
23002501,9,0
5711749,1,1
17457963,3,0
6443321,5,3
6149331,3,2
7023554,9,1
92855,8,6
30813401,6,5
390062,8,4
147039,3,3
9852877,2,1
1036717,6,6
40465,9,6
187809,7,3
92896,3,0
1087154,5,5
237186,2,0
51103,6,5
18108757,1,0
27973757,3,1
8534899,8,3
18310201,5,0
36341204,6,4
294045,7,7
86889,5,3
11781,5,3
7743801,5,0
31554,9,2
32262,6,2
868198,7,4
364284,3,3
104447,6,0
148639,8,6
142462,3,2
104627,9,4
316943,8,4
2931120,1,1
90664,4,4
11387535,3,3
8738884,1,1
1597669,4,2
26009668,3,1
102248,1,1
1074849,8,4
165070,5,0
254308,3,1
53086,8,2
13107661,7,1
17160008,2,0
24934065,8,3
3492020,1,1
963679,8,2
15791154,6,2
68571,9,4
57732,8,7
84074,8,2
13226217,8,7
596258,2,2
94669,3,2
4070493,2,2
34532,6,0
16089130,2,2
281577,4,2
13568595,5,2
16090309,3,2
23593610,3,0
34043643,9,0
7148778,5,4
710614,4,2
9343373,1,1
97751,9,5
24780,3,2
17286033,7,6
28827,2,0
918645,4,4
186074,8,2
43220998,2,2
13109352,6,5
25366,1,1
10365,5,4
32793046,2,2
1145587,7,7
2834214,6,4
15774058,2,0
100800,6,5
982310,3,3
106859,1,0
293973,2,1
23315843,8,6
44132735,8,7
1069576,8,6
639864,5,2
647,1,1
12389611,6,1
208913,1,1
7821892,8,8
85766,6,0
5656627,3,2
519112,4,1
10593918,1,1
25614298,5,1
10891889,6,2
233691,1,0
12039534,2,2
44652,9,1
451152,7,7
1720375,2,0
15501,7,6
7419758,5,1
2583921,3,3
28762,4,2
10386060,7,7
7661718,2,1
41451741,1,1
242956,4,3
40470,3,3
13155430,7,6
102461,7,0
401454,5,5
1491184,3,0
13888,2,2
849197,5,0
25337672,8,3
11344621,7,5
11592779,5,1
217718,3,3
1428,6,6
12075543,2,1
369400,6,1
17262203,9,5
36323798,4,4
129511,8,3
7500798,8,1
4899946,7,7
9677,8,6
18492859,5,4
11942639,7,7
18187013,2,0
1428043,7,5
15710999,6,3
6280118,3,3
24887441,7,5
153019,7,1
729876,2,0
18602406,1,1
25695527,9,6
3143472,6,5
10865075,8,3
27415371,4,4
119561,3,3
1292667,8,7
611859,9,0
52016138,9,4
11352798,2,1
2031518,5,3
15157488,8,7
658351,7,7
7790906,2,0
40379,8,4
76234,5,0
606926,3,2
215678,3,3
7235208,5,3
10087900,4,0
953401,9,2
293617,7,5
10122126,5,5
116020,1,0
10852202,9,1
17780,2,1
55477907,1,1
33954256,9,4
400016,2,1
671856,9,9
208723,7,4
2081569,7,0
300738,2,2
2773722,8,8
14565,5,2
455411,6,3
174722,5,2
9862761,2,0
177194,9,5
93839,1,1
424340,2,2
13605496,8,3
674220,3,3
1129911,3,2
18225810,7,4
180930,1,1
704609,2,1
1137151,7,5
6098855,5,5
11746102,6,2
6058042,8,7
62309,8,6
13997,5,5
35448,6,3
3453791,3,1
859806,4,1
5547182,3,2
173693,2,2
111402,5,2
17402872,2,0
3789901,7,0
6595962,9,5
18505815,1,0
14289261,1,1
6515206,7,3
15981709,2,0
953560,1,1
33020060,3,1
161806,8,7
82814,8,7
78457,7,2
328091,8,8
37486,5,5
8628126,6,5
9817692,7,2
9632856,5,3
12138494,2,1
1347837,3,2
50008,3,3
6240758,1,0
7026,4,4
13511036,2,2
19398,1,1
321982,4,1
8050160,1,1
377870,4,3
2009100,8,0
19189005,3,1
15744141,4,3
29799923,7,6
18222556,9,9
473846,4,4
22285,2,0
12618154,5,5
38486,8,2
218461,3,3
13458830,8,6
261923,7,4
66428,1,1
3099787,2,2
19448,3,1
77449,3,2
60929,8,3
573317,8,5
2120316,8,0
503156,1,0
331695,8,7
25189315,4,4
1420762,4,3
11808919,5,0
94702,7,6
156463,1,1
3070680,6,1
13667361,1,1
457841,2,1
10640275,7,7
7231086,7,4
1157924,8,2
16762211,9,4
8524429,5,3
5559,1,0
19578,8,6
60299,7,4
17788557,8,1
26098978,9,9
72199,8,1
68838,4,3
13664,1,0
39300133,9,6
17558829,1,1
272315,7,0
206856,6,6
1399452,9,7
13627199,2,0
313263,5,2
685579,7,2
24648636,8,5
16089105,2,0
272716,8,1
1249377,6,3
12147379,8,1
33883976,7,5
1444912,1,1
1462230,3,3
293951,5,4
159709,4,0
6375561,8,7
1044955,6,4
1259971,8,8
2974811,4,1
6702002,9,3
18114460,4,0
466371,6,3
10158656,8,0
328907,3,0
24883294,5,4
472543,7,1
21457243,7,3
257498,6,1
17268689,8,4
142023,3,0
101094,4,1
1981046,5,1
1651302,2,1
39705501,8,4
47697,3,1
574955,3,1
750130,4,3
6327989,3,1
29747,8,4
94062,2,2
6482981,7,4
26046,8,1
24885710,5,4
26196150,4,0
31625636,4,0
1383036,9,6
102030,1,1
209222,1,0
9630431,6,0
459386,5,5
39903598,6,5
6283478,3,1
286792,3,2
5576654,9,6
11842962,1,1
6617928,2,0
4893543,6,1
51029,7,1
297486,2,0
141560,4,4
422732,2,0
1562065,9,8
113946,4,3
17177675,8,1
15776687,5,2
28052452,6,3
92755,6,2
74271,1,1
12557776,9,1
6167746,5,0
12527,3,1
3260634,9,0
186924,2,0
24044,1,0
17375024,8,0
2414716,8,5
7580,2,2
391660,2,1
12389865,2,1
19101576,9,6
17226501,1,1
12858678,9,2
11455111,2,0
1557373,3,2
13487103,2,0
22609434,4,4
871284,6,5
82896,3,1
11850834,5,5
6792458,8,7
159444,9,5
23093359,8,4
9701,2,0
7199961,3,2
42592725,6,3
18029,6,1
36350024,3,3
593039,2,2
2047603,4,3
106128,8,3
1153951,7,4
10105459,1,1
34523154,4,0
13556964,8,3
569430,6,0
9790396,5,5
664372,9,2
830784,3,3
32852209,2,1
23524782,5,1
24390080,6,5
1771089,7,1
25295,6,3
119512,4,4
130352,3,1
210190,9,1
42927536,7,6
13628172,4,1
13504368,3,2
5598690,7,0
1998880,7,5
13589123,7,5
1114382,8,3
168561,9,2
274163,6,3
2788874,1,1
10768183,8,2
2956997,3,2
86658,1,1
183652,9,8
363632,2,0
10290243,2,2
13225387,6,3
41840754,6,1
3289281,7,6
3024863,3,3
1706113,7,7
1270311,1,0
99714,7,4
10931598,1,0
15704515,3,1
1528410,1,1
6791610,9,7
13072125,5,1
28547,7,7
78945,7,7
22469,9,4
8164,5,3
1129916,6,6
231869,6,4
49609750,1,1
2761171,5,4
199636,9,1
26934,3,0
6766226,7,4
343,8,0
6399288,4,3
430968,9,6
71047,8,2
181427,6,4
10786926,7,6
73188,4,4
253272,5,3
300678,2,1
185171,1,0
22465597,9,4
20638245,6,0
4701550,7,5
755301,3,3
435448,9,3
6340149,9,1
20736640,5,5
18004320,4,4
3339543,2,0
608907,9,2
15595,9,0
24874326,5,2
25358860,9,0
73687,6,2
17565517,3,0
10989,1,0
159056,1,1
391603,9,1
71405,5,4
5354,4,0
23533039,5,1
36676938,7,4
45386,9,3
2874429,2,2
13639050,1,0
29401094,6,3
557212,5,0
13025430,9,2
478628,6,3
119216,2,1
77844,1,1
73089,2,2
13226246,8,1
92780,5,2
2224451,1,1
26819691,8,3
7510,6,6
472580,4,2
473935,9,5
372160,4,0
23128304,6,0
6643581,5,4
5509920,5,1
25861860,3,2
662597,7,3
6137154,9,1
23257059,4,0
6570502,2,0
107021,6,0
23256424,9,5
53130,4,4
52722079,6,2
363405,8,5
150251,2,1
849915,3,3
264587,7,3
1708120,7,1
758784,2,0
9263,2,1
10901247,1,0
80447,7,0
20443235,3,0
20931089,8,7
78976,4,2
214614,8,3
481524,2,0
6625002,6,3
2340253,9,5
2502336,7,6
1829655,9,0
1620977,9,7
22798877,7,3
100786,5,0
86663,8,2
1250232,7,1
1298780,8,7
13644055,8,3
373606,7,7
25733990,3,1
16305,3,1
21536209,9,9
1017730,3,3
16425,8,0
16150830,8,1
1123827,3,0
15821325,9,1
10478391,9,4
4374400,2,2
19265116,4,1
13236938,8,6
3181986,8,2
15752308,1,0
205262,3,1
18143768,9,2
317697,6,5
7736327,2,2
2410506,7,4
1070527,2,0
7803,2,0
292868,6,3
16070018,5,0
9641078,1,0
35356380,9,8
13577579,3,3
10204213,2,1
2099596,6,2
13043180,5,5
8889142,6,4
17606014,5,3
421736,5,3
321353,8,0
6753,1,0
93448,3,2
2900133,3,0
10946420,7,4
564694,1,0
3865299,5,2
1576916,5,4
25901548,4,0
33295690,3,2
41818,8,7
118754,1,0
13542242,2,0
127586,9,8
20344952,6,5
5267365,2,0
363851,1,0
31324,7,4
239546,8,5
10119711,5,0
1212830,8,1
14744360,6,2
716097,7,3
10884,8,1
168400,3,0
325785,3,2
10168286,9,9
420415,8,6
12027429,8,0
128243,8,2
113015,3,3
7552700,6,3
37825410,2,2
669780,7,3
15742853,7,4
246,4,3
22609257,7,7
6329547,6,4
116982,9,6
7869,1,1
4834391,8,0
321552,5,2
18074107,2,1
58345,3,2
19488665,1,1
13729,5,1
595974,9,5
1158706,2,1
207694,9,5
47841,2,0
20714091,4,2
13562007,9,2
78250,1,0
103031,9,4
9486602,4,3
92570,8,4
229490,9,0
3973532,1,1
16176440,2,2
124929,9,4
47701,3,3
34813838,1,0
13056609,5,5
16163982,4,3
527744,4,2
127335,8,4
18619149,2,0
24640244,9,8
1055617,6,1
135892,7,7
19282222,1,1
5715231,8,1
43814,1,0
5739373,6,2
13650334,7,1
225669,3,3
10913,7,0
9462364,1,1
106373,9,8
8578533,6,0
127655,7,1
48019,5,4
41041602,2,1
10418404,2,2
352270,2,1
2135550,9,5
402014,3,3
15980677,5,0
9595650,3,1
823583,3,3
6406146,5,3
17491,2,2
1621217,3,3
6397351,5,2
2838820,7,0
22798836,3,2
7779059,1,1
23492589,6,5
18681071,3,2
999733,1,0
10033,1,1
36204876,5,2
40590294,7,2
169001,2,2
2999282,6,2
70490,3,1
9961622,7,6
455034,6,3
7971,5,5
17257993,7,0
14395,2,2
16041063,1,0
29456,4,2
13356649,4,0
2090400,4,0
420430,8,5
284524,9,1
119333,9,3
3507,7,7
213379,2,2
60211,5,4
17206085,1,1
248290,6,6
54814,8,2
291551,9,6
10202633,7,4
35961,2,2
4031386,8,7
245715,1,0
128277,7,4
7011879,4,1
19902529,1,1
35988,5,0
11178225,9,6
10066125,2,2
6478602,4,4
18090077,9,8
557389,3,0
1962363,5,2
16718,7,2
13624014,8,0
440777,2,1
17553217,9,6
40985,4,4
18692432,3,0
825419,6,3
10169662,9,0
156724,3,0
6606469,4,3
225804,9,8
17250,7,1
22522808,9,4
56405,8,3
511567,1,1
140088,1,1
248533,8,7
880388,5,1
32999129,3,1
28948581,1,1
15747245,1,1
7994,8,6
16136599,5,5
15773173,5,0
10907,7,0
28814842,6,2
43616139,4,2
195672,9,1
15050,5,3
25912206,1,0
169751,3,2
2501638,9,0
62482,2,0
6851258,5,3
15810848,2,1
6946225,7,0
35557661,2,0
18525,3,3
17054826,9,5
930701,5,0
6404621,7,0
962035,4,0
1480846,9,7
2274750,6,3
14142,6,4
22898,5,2
6862931,8,2
15713700,5,4
696991,4,2
8968323,6,2
765654,6,2
6659801,4,3
8739430,8,6
311308,6,0
24807186,1,1
171731,3,3
73385,1,1
547280,8,0
256754,1,1
11367731,1,1
99110,3,3
377889,7,2
530487,9,1
8175807,8,2
113310,7,2
6953778,9,8
79649,2,0
22593010,2,1
12609,9,9
763362,1,0
15774969,8,4
132336,2,0
16061295,6,0
34548,7,2
821355,6,0
38503,7,5
16054376,3,1
80176,1,1
41098,2,0
55453,8,5
415634,6,4
858152,4,3
8677448,8,8
203287,1,0
125523,4,1
199530,1,1
13497,5,3
1442574,6,2
1867344,4,0
8755785,2,2
18754110,5,5
181257,4,4
915341,4,0
121813,8,2
651901,6,5
750134,1,0
5248524,5,2
7863604,8,4
2299675,4,2
18008074,1,1
5697,4,3
7983832,7,0
13572601,2,0
5127683,5,1
34272476,9,2
34128285,8,5
313424,3,3
93739,9,2
9065265,4,0
17265216,3,1
11919653,2,1
8960470,3,0
32722510,2,2
696512,3,0
17340017,5,4
6920820,4,4
13577861,9,0
692763,5,1
173526,4,2
267122,1,1
6427,9,0
428854,5,0
31448061,9,6
21126975,8,2
5527,1,0
64948,7,6
45133792,1,0
10577,6,3
35164507,7,0
18223667,7,3
2376083,5,2
37477,2,1
12391660,9,9
6931439,8,5
1121526,8,1
125157,6,2
6497805,9,1
121807,1,1
6047213,4,3
8135793,1,1
18950867,5,0
2418888,7,6
44096,9,6
131304,8,2
847681,6,4
22314178,1,1
3637,7,5
2336299,4,4
80672,6,6
3368983,2,1
16081836,1,0
395464,4,3
28789711,7,0
6437544,2,0
109726,4,2
131191,4,1
16200303,3,3
1247213,6,4
1554,5,3
12474,2,0
7117958,2,0
100464,1,0
11700593,8,2
28954137,7,2
598815,1,1
6486273,6,6
11380935,5,2
295030,4,2
18039,2,0
6460649,8,8
34201164,4,0
18154,6,3
22202,1,1
38892853,6,0
10990,9,9
28686840,4,3
773606,2,2
53435293,8,7
444347,2,0
18081809,8,8
13221769,2,1
24611735,2,0
43074,1,0
176850,1,1
13265092,7,1
9780676,6,6
220068,2,0
567667,3,0
16143103,1,0
16078155,8,6
1203668,1,1
9596460,5,2
565595,7,4
4328865,2,2
3993839,2,1
3556696,1,0
458313,9,9
131358,1,0
5396496,5,0
1231511,7,0
4601396,7,4
17262735,2,1
18430594,7,0
741966,4,1
24306637,1,1
933562,8,6
30781490,7,0
21788,8,8
8272246,7,7
49824,2,0
980426,6,3
140260,1,1
8683812,8,3
12958037,9,7
854757,6,2
119382,4,4
2475768,2,0
4728380,2,1
357298,1,1
283489,2,1
3785843,4,4
9379496,3,0
288918,9,5
1188313,5,5
30341585,6,4
14910823,7,3
18725742,8,0
712820,8,4
24892572,3,3
883195,4,0
20082,3,1
42900,1,1
118690,1,0
491735,3,1
8086216,5,3
62837,7,6
29358514,9,4
4173112,6,2
159788,5,0
21822422,9,3
164783,3,0
951749,3,0
5148,8,5
1689657,5,5
9349915,6,6
11356211,5,0
39937,6,6
16218778,1,0
520723,9,9
186344,3,2
251838,1,1
482889,4,2
23215464,9,4
47559,9,7
177869,1,0
17679520,7,0
9533378,6,4
31818,4,2
9635439,4,1
49596,4,3
16091522,2,1
14940,6,0
166997,4,3
76982,8,2
10692829,8,8
32620304,6,1
179264,6,4
12993530,5,2
3430763,7,0
439980,6,3
312344,3,1
3351599,2,1
536707,8,5
6288362,1,0
13358,8,2
542606,4,0
109514,1,1
194852,4,1
372862,4,4
17662400,8,5
3034292,4,0
59963,4,2
5355,8,5
75003,6,0
52386,7,1
17261194,4,1
38102225,7,5
1367809,3,1
1112404,1,1
688972,6,3
916652,1,0
50039,2,0
6680441,6,6
11988046,1,1
1030717,9,8
251762,2,2
8822,3,3
7965123,5,5
18667437,8,5
3290542,4,0
3109,6,5
7706518,1,1
1150181,1,0
377347,4,1
25451264,4,4
868,5,5
115164,3,0
3637223,4,4
20313252,5,5
295107,3,2
18684615,6,0
186776,9,8
27829116,4,0
845099,3,2
29213520,4,0
1499988,1,1
8736477,3,0
11306942,5,1
1806174,2,0
17306969,1,0
57256,3,3
6933,7,4
16115612,2,2
980397,6,0
177360,4,2
436806,5,5
133268,8,5
115030,4,0
133237,6,2
4473,6,3
1507452,3,1
3164044,9,3
458995,7,2
29758019,2,1
8619814,2,1
735365,3,1
9370797,3,3
1198929,4,4
20311827,4,4
668637,9,9
12009,7,4
9347470,6,3
7148705,6,1
1948904,7,7
379160,4,4
14935061,1,0
57504,4,0
17774495,9,9
24931454,5,1
10075553,3,2
158420,6,1
18692431,4,1
237114,1,0
15552,5,3
76412,3,0
54340,9,5
5452,8,6
10793020,4,1
6608313,2,1
30153500,8,0
398479,2,1
341242,3,0
11468048,9,2
568310,7,4
887980,9,1
741238,6,1
17691262,8,7
30,9,3
17701717,8,4
16071748,3,0
34509,6,1
24218164,6,5
198259,9,5
46906,8,8
18114322,8,1
9329354,8,3
6908579,5,3
7111552,7,6
331429,1,1
24484737,4,1
17349273,4,3
49750,4,2
138069,8,3
4789658,4,3
8428115,7,5
780687,4,1
111050,5,0
15790868,7,4
823515,7,5
589979,3,2
74033,6,2
43835503,5,3
11501608,9,8
260776,2,0
12890,3,2
25251757,2,0
229033,5,4
22875082,8,5
366889,9,1
3032257,6,2
433027,4,3
9456,1,0
616678,8,1
5648871,9,8
17693362,6,3
1840511,7,7
22082972,8,6
22195,8,3
31194576,7,3
8017032,7,0
1698383,6,1
12924275,8,3
16131048,6,0
1367916,5,2
1017306,7,2
5902379,1,0
9373213,3,1
149348,8,3
3007030,4,4
4652,5,4
18206751,2,2
22635834,6,6
93959,2,0
145646,5,0
3437328,9,9
6315602,9,6
16155612,9,0
208909,2,0
35238,5,2
765609,4,0
13079313,2,2
3754016,2,2
6348864,2,2
9268487,6,5
5453,1,0
25372801,9,7
482977,4,0
7673,6,2
149847,4,0
100849,6,0
225691,5,2
11426,5,1
954674,5,4
4437202,4,3
163815,3,3
2332157,9,6
95377,5,4
10859323,1,1
463355,5,3
26021387,5,0
88335,6,6
68093,7,7
34023590,7,2
880488,1,1
36421066,8,0
6426,9,2
2635498,3,3
143586,7,5
676640,4,3
60411,4,4
34466922,4,4
4191,8,6
355620,4,3
6594367,9,3
29875363,9,6
1091478,8,8
2505836,8,0
6313707,6,2
16713,2,0
320012,6,3
19117,4,1
25855637,7,0
33300065,7,2
13139660,4,1
13644052,8,3
12725,8,0
10435319,9,9
17164179,1,1
28694,6,0
400897,3,0
6417058,3,1
2513007,5,2
22055878,1,1
7693649,8,7
17252954,6,0
31384,6,5
7827387,4,3
42486,7,5
6088255,7,1
10319826,7,6
6780702,9,2
8083820,5,0
8732281,6,0
181656,1,1
1324983,1,0
13614864,3,3
64680,3,3
5135,6,4
8909152,7,2
8551693,7,1
9068791,4,3
109788,7,6
17448960,2,0
30257963,9,0
676555,7,6
102462,4,3
20256612,8,8
483155,2,2
74462,6,4
26154406,8,1
16081717,5,1
57727,2,1
1523931,3,0
1138543,2,1
7761369,9,2
419562,3,2
1566705,1,0
1370363,8,8
11033808,1,1
687677,3,3
16113757,4,2
15818362,2,2
32148091,7,0
7342071,5,3
690926,4,4
29187,4,0
3307144,5,5
359826,9,7
2135201,2,2
428181,8,2
10718705,1,0
1111630,6,5
8721228,9,4
4569952,1,0
7502082,3,3
3526474,6,4
2398197,7,7
1258121,7,0
589995,3,1
2692615,2,0
159604,3,0
1001896,9,8
169354,7,0
2590041,8,8
761126,2,0
30036,7,4
7943089,4,4
1646160,3,0
16204119,4,4
18635040,5,4
168760,7,5
13,8,4
727543,3,2
8431116,5,4
6011949,4,3
116184,9,8
25350,8,0
5892849,5,2
6663818,4,4
236872,1,0
869907,3,1
9876989,8,4
38601540,2,1
2653622,7,5
875111,4,4
15735683,9,6
18946313,6,5
238784,8,7
32969999,8,2
169836,8,6
4195038,1,0
13560868,2,0
452306,5,0
10959251,8,3
455523,6,0
19311653,5,5
11991631,7,0
17347389,3,3
2761626,7,6
78269,4,3
376579,3,2
1254680,7,0
15822571,8,5
32424,7,7
9266776,3,2
2491571,2,0
297898,7,0
111831,1,1
288771,4,4
26875267,3,0
18114581,5,5
18279145,9,3
1873003,5,3
665158,2,2
38587288,4,1
9938498,8,5
7163871,7,3
12328286,9,7
53859,2,0
6071049,6,1
362591,2,1
184356,2,2
10662095,9,8
174764,6,4
667147,7,7
13517535,8,0
2191970,3,2
785947,5,0
12555,4,2
7171453,9,5
17888952,1,1
281572,8,8
37693,1,0
24073,2,0
8487363,8,7
272595,7,3
42117510,6,5
46190,7,1
227941,4,2
26089799,7,2
168350,1,0
16280717,1,1
1327767,5,5
128638,2,1
123706,3,3
227920,6,1
3613997,8,4
34210334,8,7
15750874,8,4
727664,2,2
9683902,2,1
43191440,9,3
4748644,4,1
10593071,8,1
23245312,3,3
837188,8,8
60934,5,1
9717691,3,3
30561,3,1
166580,1,0
18053086,2,1
24485939,3,3
1455501,5,3
16231263,2,1
39624,9,2
125507,7,0
7620565,3,2
258812,2,0
8572704,1,1
356728,5,4
513367,3,2
84004,8,6
15851746,6,2
5709572,3,0
188338,4,0
303460,1,1
1671049,9,7
293602,4,3
52588,8,4
29122,1,1
2255345,9,6
18053148,2,0
18505836,7,1
206472,5,4
35108805,8,7
34449,1,1
866983,1,1
520738,1,1
1020951,7,2
999655,4,2
53144646,4,2
226151,6,5
48796,4,2
982250,4,1
100629,2,1
12802858,1,1
9064899,7,6
557208,1,1
289747,1,1
232631,6,1
24779,4,4
627499,2,0
35458732,4,4
1774836,2,2
12987245,3,0
311151,3,3
899411,1,0
93101,7,2
991849,9,6
7104435,2,1
1091461,6,4
836475,6,2
14744489,9,0
11161887,4,3
114939,4,0
11875734,9,1
18249282,7,5
59415,7,4
194003,2,0
45252,4,1
5279254,4,4
1375,2,0
1425745,6,3
443956,6,5
26827865,3,1
831140,1,1
19642065,7,3
1937397,6,1
35411583,1,0
337623,7,3
4068710,4,4
6318223,8,8
198639,4,3
36269215,2,0
741481,5,1
15756420,6,2
27213121,1,1
12389880,2,1
226954,4,4
32258,7,6
271487,5,1
7727548,8,6
6006313,2,1
8366788,9,1
1057293,3,0
13135819,5,1
28407,2,1
54270,6,3
327742,7,5
182683,3,3
12279776,6,2
12727768,3,0
1014792,6,4
3222976,8,4
18464441,2,0
569050,6,3
420849,1,0
187812,8,4
57092,7,2
12021796,9,6
12605487,4,1
3558003,9,7
23944,1,0
922991,4,2
18789,1,0
19057,2,2
78216,5,3
108981,4,0
215492,7,0
6203295,4,0
7443012,2,0
7129468,1,1
20930843,3,3
1147988,6,6
684420,8,4
7098832,5,3
17288674,4,0
11660590,3,3
16123143,7,1
17928184,4,2
6571027,1,0
113796,4,4
21845122,8,1
7783191,6,0
484637,3,0
563795,5,4
168499,6,0
40665,1,1
68097,9,6
23574690,7,5
20517266,5,5
11684163,1,1
11966216,4,2
6621215,6,2
2014891,6,2
22727454,4,1
672961,4,0
1271501,9,0
860979,1,0
1700436,4,3
189096,4,4
41899,7,4
35575184,9,6
493566,6,1
228071,3,3
242936,8,4
979767,1,0
6356101,2,0
492490,8,5
248584,2,0
13144813,4,1
11306,1,1
1255833,3,3
9858488,4,1
42994020,3,0
28960224,2,1
5986375,3,1
199784,9,2
6056287,4,0
42633866,4,3
357296,9,6
72626,2,1
18332388,7,6
45685,8,1
8578673,5,0
23754,3,3
259020,4,0
12013,4,4
102117,7,6
12000129,3,0
463657,4,0
6970490,5,3
9150087,5,0
12075886,8,3
668026,4,2
9601,5,0
18104749,8,2
277,2,1
21539244,6,0
271199,7,0
3581,7,6
1618,3,2
31089,8,2
16161331,8,2
16044987,7,7
2646383,9,6
414096,7,4
10120780,3,1
205821,8,4
548739,1,1
16047677,7,6
31490,7,5
17924987,2,0
11962191,5,3
396606,9,5
22217702,3,0
40367270,9,5
178788,3,1
6933138,5,2
2167585,7,7
17839844,8,7
538859,5,5
18583825,8,4
15790833,5,0
3682,7,1
41861731,9,6
2198274,8,0
2050211,2,0
4279056,6,4
4735808,3,2
18132276,8,5
278129,4,1
836607,3,3
7876637,4,2
1056627,1,1
17925553,1,1
1870244,9,5
251519,6,4
2531571,8,2
381713,7,0
151755,7,4
18335634,7,1
4806,6,5
33555,7,5
9539,8,5
7048,5,1
13584313,2,2
836606,7,2
28799,1,0
43916,2,0
224787,7,1
127451,3,3
6773432,4,2
15810405,7,3
76865,5,0
578634,6,5
25978892,9,3
341336,8,2
543880,6,4
11568316,1,1
139880,7,7
2754510,7,4
1223288,4,2
36412584,4,2
538379,8,3
1876,1,0
851927,6,6
46559,1,0
2734278,3,2
3407541,5,2
21489641,8,7
624838,3,3
389707,5,3
19283880,4,2
18582309,3,0
4065912,1,1
11156963,2,1
1737993,2,1
7966861,7,2
14740456,7,4
10445208,2,2
14748,9,6
998988,4,2
22674105,7,7
3024831,3,1
11575620,7,3
15721051,5,5
6917482,5,2
28863,9,1
14802438,9,9
672493,7,0
6584140,5,3
15576,7,7
32110,2,2
8244468,2,2
189335,6,6
13142835,3,0
15709104,5,0
438452,4,0
13568,7,7
13614836,5,4
359995,1,1
131525,3,2
534258,8,2
241823,1,0
278099,2,2
2513286,2,2
2440645,7,3
182496,9,1
769212,7,6
496875,5,5
317159,7,4
272859,3,1
1967472,3,0
23431912,6,1
16194369,3,1
37527,3,3
1702058,4,2
1906946,8,8
13075513,3,2
324737,9,9
43350554,2,1
17910124,8,0
1183352,4,1
864432,3,2
38412,4,4
707088,1,0
4307253,3,0
23398925,4,2
70878,5,5
29499458,7,5
225947,8,7
1097911,2,2
22046891,3,0
10218,2,1
9296626,5,4
133380,2,2
5932,7,4
16172,2,0
6234910,5,2
6052079,2,2
35648165,6,2
18142403,1,1
7760895,4,2
1617875,8,1
575830,8,2
7929317,2,0
15750610,1,1
25053272,1,0
10390269,5,2
981674,1,1
1375114,1,0
7818881,2,2
5886881,4,3
25155747,9,0
35721089,1,0
10841337,7,6
18943,9,3
7884898,5,0
39392,8,3
353938,8,5
6340346,6,4
4580,7,4
3295696,6,1
944294,6,2
8357992,6,3
3294483,6,4
852922,4,2
1879966,6,6
7897851,7,5
10109832,7,0
255685,1,1
2051840,6,1
196927,6,5
667234,2,2
194611,1,0
136989,8,2
81078,7,2
85306,3,0
25002110,1,0
10706120,2,0
275237,9,2
7695240,5,3
166795,4,2
14480004,6,5
33477,8,2
21916526,8,1
10883,9,8
6357882,7,1
8966,4,2
462706,1,1
25893693,6,2
63461,1,1
817982,6,4
774726,1,0
3698,6,6
2396827,8,7
156234,4,3
22929578,8,0
16349,7,7
5519759,2,0
181494,6,2
6097180,7,0
13588394,8,7
5531637,2,0
17249189,7,5
2884758,5,5
8835897,4,0
33113864,3,3
375711,9,2
1384415,9,6
592167,1,0
17017077,3,1
18149630,8,7
442347,2,1
16173923,5,1
114944,9,4
50856,8,3
29939148,3,1
55482749,8,6
30224,2,1
16180723,8,7
544595,9,2
95661,4,0
1014879,4,3
5168,4,4
1951720,3,0
539025,2,1
7597816,2,2
32940857,7,7
378000,1,0
10309013,3,3
14456,6,4
226868,7,3
4103283,5,3
187117,4,4
323944,5,4
884204,8,7
9187459,2,1
286491,3,2
2092284,9,2
38389488,8,3
454600,2,2
30659,6,4
334442,4,4
13177880,2,1
1218934,6,6
2967316,7,3
68597,7,6
8542,9,9
9970421,7,1
290648,4,4
215707,4,2
27068734,5,2
436562,2,1
12201,5,2
974724,2,0
31280904,2,2
28374007,2,2
240236,6,4
23310161,4,1
9394010,2,2
12875436,6,2
141495,3,3
146160,6,5
10049966,7,2
142262,1,0
15818083,5,3
267869,1,0
17195164,9,9
7041144,4,0
472025,7,1
15841863,7,6
43808,6,6
369005,6,2
18131119,3,0
3224378,9,5
170136,4,4
106613,2,2
16738,7,5
11498,1,0
1115872,9,7
11573,8,4
111902,6,3
1806178,3,3
1621228,5,0
26891268,4,2
17412749,8,5
9572203,8,3
28755320,3,1
476909,5,1
16045144,3,0
12509791,1,1
316378,6,4
275470,5,1
20705702,9,1
9826870,2,2
272869,5,1
84785,8,4
7734264,4,3
882649,8,5
275600,5,3
54827,7,1
8926934,1,1
163597,6,5
16157097,3,0
20579287,4,3
6726353,4,3
1186155,1,1
32078,3,0
210946,8,2
92303,7,1
177076,5,0
12866296,3,0
8793878,1,0
67825,9,2
15702859,7,7
302625,6,4
808926,7,6
31148884,8,4
12267664,6,5
9928818,7,5
690210,7,7
2318244,2,0
141152,9,0
106584,5,2
80989,5,0
59845,4,1
272799,9,5
2838797,7,3
